identifier,all_names,batting_style,bowling_style
5157147b,['C Pringle' 'Chris Pringle'],Right hand Bat,Right arm Fast
e5309baa,['C Rizwan' 'CP Rizwan'],Right hand Bat,Right arm Legbreak
cb6793af,['CP Sahani'],Right hand Bat,Right arm Medium
a55e0360,['CP Savage'],Right hand Bat,Right arm Fast
724fe132,['CPS Chauhan' 'Chetan Chauhan' 'Chetandra Chauhan'],Right hand Bat,Right arm Offbreak
4751827a,['CP Schofield' 'Christopher Schofield'],Left hand Bat,Right arm Legbreak
ab85717b,['CP Senanayake' 'Charith Senanayake'],Left hand Bat,Right arm Medium
a5c2ef8c,['CP Simpson'],Right hand Bat,Right arm Offbreak
077da288,['C P Singh' 'CP Singh' 'Chandrapal Singh'],Right hand Bat,Left arm Orthodox
96824e68,['C Tremain' 'CP Tremain' 'Chris Tremain' 'Tremain'],Right hand Bat,Right arm Medium
89337e1d,['CP Wellage'],Right hand Bat,Right arm Medium
1cfac535,['C Wood' 'CP Wood'],Right hand Bat,Left arm Medium
28aba384,['C Raack'],Right hand Bat,Right arm Legbreak
014a8188,['C Ramaswami' 'Cota Ramaswami' 'Cotar Ramaswami'],Left hand Bat,Right arm Bowler
664189ff,['CR Amini'],Right hand Bat,Right arm Medium
e1b04bfb,['C Rathore'],Right hand Bat,Right arm Offbreak
33009991,['CR Baker'],Right hand Bat,Right arm Fast
e342e5fb,['C Brathwaite' 'CR Brathwaite' 'Carlos Brathwaite'],Right hand Bat,Right arm Fast
914e40a6,['CR Brown'],Right hand Bat,Right arm Offbreak
c0d5d7ba,['CR Browne' 'Cyril Browne' 'Snuffy Browne'],Right hand Bat,Right arm Medium
342d8ade,['CRD Fernando' 'D Fernando' 'Dilhara Fernando'],Right hand Bat,Right arm Fast
14305d29,['CR Douglas'],Right hand Bat,Right arm Medium
c96311d4,['C Ervine' 'CR Ervine' 'Craig Ervine'],Left hand Bat,Right arm Offbreak
86b6c8ff,['CR Gilbert'],Right hand Bat,Right arm Fast
79650e45,['CR Hemphrey'],Right hand Bat,Right arm Offbreak
dbd19fb8,['C Rice'],Left hand Bat,Left arm Orthodox
4c1e18e8,['CR Jones'],Right hand Bat,Right arm Offbreak
dd639a8c,['CR King'],Right hand Bat,Right arm Medium
d7ff1adc,['CR Knott' 'Charli Knott'],Right hand Bat,Right arm Offbreak
9f9a728c,['CR Kumarage'],Right hand Bat,Right arm Medium
003dbe99,['CR Marshall'],Left hand Bat,Right arm Legbreak
88dbeccf,['CR Matthews' 'Craig Matthews'],Right hand Bat,Right arm Fast
02a6cb16,['CRM Douglas'],Left hand Bat,Right arm Offbreak
fbfc3097,['CR Miller' 'Colin Miller'],Right hand Bat,Right arm Fast
2da4519d,['C Robinson'],Right hand Bat,Right arm Legbreak
d7c02672,['CR Pagydyala'],Left hand Bat,Left arm Orthodox
defcefc8,['CR Pedersen'],Right hand Bat,Right arm Offbreak
2b8b1a06,['CR Rangachari' 'Commandur Rangachari'],Right hand Bat,Right arm Fast
c10a581f,['CR Richards'],Right hand Bat,Right arm Medium
bff0535a,['C Seneviratna' 'CR Seneviratna'],Right hand Bat,Right arm Offbreak
29f936f0,['CR Smith'],Right hand Bat,Right arm Medium
2a236847,['CR Swan'],Right hand Bat,Right arm Fast
7046a18b,['CR Taylor'],Right hand Bat,Right arm Fast
8088632c,['C Rububagumya'],Right hand Bat,Right arm Medium
3ed4e2ad,['C Rumistrzewicz'],Right hand Bat,Left arm Orthodox
e737a5fe,['C Rushworth'],Right hand Bat,Right arm Fast
4c5d73db,['C Woakes' 'CR Woakes' 'Chris Woakes'],Right hand Bat,Right arm Fast
2cdce1be,['C Sakariya' 'Chetan Sakariya'],Left hand Bat,Left arm Medium
ea4f7003,['C Sammut'],Right hand Bat,Right arm Medium
164d706e,['C Sanda'],Right hand Bat,Right arm Medium
02e58a32,['C Sawad'],Right hand Bat,Right arm Medium
151e8077,['CS Baugh' 'Carlton Baugh'],Right hand Bat,Right arm Legbreak
e079e12b,['CS Buckman'],Right hand Bat,Right arm Medium
eb725bc7,['C Scholz'],Right hand Bat,Right arm Medium
afa78c3a,['C Delport' 'CS Delport' 'Cameron Delport'],Left hand Bat,Right arm Medium
be8b147b,['C Seleka'],Right hand Bat,Right arm Legbreak
52d7370b,['CS Evans'],Right hand Bat,Right arm Medium
f82a0b02,['C Sewsunker'],Right hand Bat,Right arm Medium
fb9a8cc3,['C Fraser' 'CS Fraser'],Left hand Bat,Right arm Medium
cf2e8492,['C Sharma' 'Chetan Sharma'],Right hand Bat,Right arm Fast
db362015,['C Skelton'],Right hand Bat,Right arm Offbreak
9c376401,['C MacLeod' 'CS MacLeod'],Right hand Bat,Right arm Medium
66380437,['CS Marriott' 'Charles Marriott'],Right hand Bat,Right arm Legbreak
05e0fab5,['C Martin' 'CS Martin' 'Chris Martin'],Right hand Bat,Right arm Fast
c160db98,['C Smith'],Right hand Bat,Right arm Medium
99c86133,['CS Mugeri'],Left hand Bat,Right arm Medium
df997334,['CS Nascimento'],Right hand Bat,Right arm Medium
37a6a5c8,['C.S. Nayudu' 'CS Nayudu' 'Cottari Nayudu'],Right hand Bat,Right arm Legbreak
b2f4cb0d,['C Sosa' 'Constanza Sosa'],Right hand Bat,Right arm Medium
553eff23,['CS Pedersen'],Right hand Bat,Right arm Medium
b7ccb3c9,['CS Sandri'],Right hand Bat,Right arm Offbreak
fc2c5891,['CS Terblanche'],Right hand Bat,Right arm Offbreak
f6ddfe08,['C Sutthiruang'],Right hand Bat,Right arm Medium
802adee4,['CTB Turner' 'Charles Turner' 'Charlie Turner'],Right hand Bat,Right arm Medium
5e7d78cd,['C Tebb'],Right hand Bat,Right arm Medium
59013e14,['CT Hawkins'],Right hand Bat,Right arm Legbreak
b08de60e,['C Tlou'],Right hand Bat,Right arm Offbreak
28496266,['C Mumba' 'CT Mumba' 'Carl Mumba'],Right hand Bat,Right arm Fast
26f12506,['CT Mutombodzi' 'T Mutombodzi' 'Tinotenda Mutombodzi'],Right hand Bat,Right arm Legbreak
fe7a0f07,['CT Peploe'],Left hand Bat,Left arm Orthodox
0ec543e8,['CT Radley' 'Clive Radley'],Right hand Bat,Right arm Legbreak
ae624b05,['C Trott' 'Charles Trott'],Left hand Bat,Left arm Medium
29b272d4,['CT Sarwate' 'Chandrasekhar Sarwate' 'Chandu Sarwate'],Right hand Bat,Right arm Offbreak
9ab2cc9b,['C Tshiki'],Left hand Bat,Left arm Medium
5899dceb,['C Steel' 'CT Steel'],Right hand Bat,Right arm Legbreak
4f4dc0b2,['CT Studd' 'Charles Studd'],Right hand Bat,Right arm Medium
a72b14ff,['C Tremlett' 'CT Tremlett' 'Christopher Tremlett'],Right hand Bat,Right arm Medium
74a578d0,['C Udekwe'],Right hand Bat,Right arm Medium
575ab3ce,['C Jayasinghe' 'CU Jayasinghe'],Right hand Bat,Right arm Medium
808bb510,['C Uwase' 'Umutoniwase Clarisse'],Left hand Bat,Left arm Medium
137e7065,['C Valente' 'CT Valente' 'Cameron Valente'],Right hand Bat,Right arm Medium
98b974df,['C van der Westhuizen'],Right hand Bat,Left arm Orthodox
04d764f3,['CV Gadkari' 'Chandrasekhar Gadkari' 'Chandraskhar Gadkari'],Right hand Bat,Right arm Medium
0d389efe,['CV Grimmett' 'Clarence Grimmett' 'Clarrie Grimmett'],Right hand Bat,Right arm Legbreak
b0b80a99,['CV Harrison'],Left hand Bat,Left arm Orthodox
f7b2cbe8,['C Viljoen'],Right hand Bat,Right arm Medium
ca754d9a,['CV John'],Right hand Bat,Right arm offbreak
7b5b6311,['C V Milind' 'CV Milind'],Left hand Bat,Left arm Medium
5b7ab5a9,['CV Varun' 'Chakravarthy' 'V Chakravarthy'],Right hand Bat,Right arm Legbreak
b91b9bf4,['CV Wight' 'Claude Wight' 'Vibart Wight'],Right hand Bat,Right arm Bowler
18db3f22,['C Waiswa'],Left hand Bat,Left arm Medium
e731bb66,['CW Andrews'],Right hand Bat,Right arm Medium
d8a07349,['C Washbrook' 'Cyril Washbrook'],Right hand Bat,Right arm Medium
6e849a7b,['CW Coombe'],Right hand Bat,Right arm Fast
1f4a8a2a,['C Webb' 'CA Webb' 'Courtney Webb'],Right hand Bat,Right arm Legbreak
f7bf6004,['C Webster'],Right hand Bat,Right arm Offbreak
a71e1bb0,['C Wesley' 'Tich Wesley'],Left hand Bat,Left arm Orthodox
4e6e2a95,['CWG Bassano'],Right hand Bat,Right arm Legbreak
83743336,['CW Henderson' 'Claude Henderson'],Right hand Bat,Left arm Orthodox
f44af07f,['C White' 'Craig White'],Right hand Bat,Right arm Fast
a5c48ed1,['C Wickramasinghe'],Left hand Bat,Right arm Medium
0a2d45b0,['C Wijesinghe'],Right hand Bat,Right arm Medium
d566a570,['C Williams'],Left hand Bat,Right arm Medium
42ee1d76,['CWJ Allison'],Right hand Bat,Right arm Medium
462f5874,['Bill Athey' 'CWJ Athey' 'Charles Athey'],Right hand Bat,Right arm Offbreak
461b7e8d,['CW Jones'],Left hand Bat,Right arm Medium
38ad74f7,['CWL Parker' 'Charles Parker' 'Charlie Parker'],Right hand Bat,Left arm Orthodox
9f998ed8,['CW Perchard'],Right hand Bat,Right arm Medium
d465c6d7,['C Wright'],Right hand Bat,Right arm Medium
b509e186,['CYNTHIA ANKOBEA KONADU' 'Cynthia Konadu'],Left hand Bat,Left arm Medium
6b96bebf,['C Zavoiu'],Right hand Bat,Right arm Offbreak
582e9baa,['CZ Harris' 'Chris Harris'],Left hand Bat,Right arm Medium
3e51db81,['C Zhuwao'],Left hand Bat,Left arm Orthodox
aad2a4ac,['DA Allen' 'David Allen'],Right hand Bat,Right arm Offbreak
cfcf189f,['DA Blignaut'],Right hand Bat,Right arm Medium
e38de3be,['DA Burton'],Right hand Bat,Right arm Medium
aac9f784,['DA Cosker'],Right hand Bat,Left arm Orthodox
03df7a25,['D Douthwaite' 'DA Douthwaite'],Right hand Bat,Right arm Medium
ae0b5b95,['DA Galia'],Right hand Bat,Right arm Medium
1f572ee8,['D Griffiths' 'DA Griffiths'],Left hand Bat,Right arm Fast
f66f5343,['DA Hendricks'],Left hand Bat,Right arm Offbreak
424a646f,['D Ahir'],Left hand Bat,Left arm Orthodox
2e9fdf9b,['Bracewell' 'D Bracewell' 'DAJ Bracewell' 'Douglas Bracewell'],Right hand Bat,Right arm Fast
2494ff9e,['D Ajekun'],Right hand Bat,Right arm Offbreak
d4b6fc46,['DAJ Holford' 'David Holford'],Right hand Bat,Right arm Legbreak
9b1320ad,['DA Kenway'],Right hand Bat,Right arm Medium
72b65e5c,['DA Leatherdale'],Right hand Bat,Right arm Medium
dfab25a4,['Daljeet Singh'],Right hand Bat,Right arm Medium
84f831c3,['DAL Paramitha'],Right hand Bat,Right arm Medium
3528b8dd,['DA Marage'],Right hand Bat,Right arm Legbreak
656202a7,['DA Marillier' 'Dougie Marillier' 'Douglas Marillier'],Right hand Bat,Right arm Offbreak
61a7d6e9,['DA Mehta'],Right hand Bat,Right arm Offbreak
d67d5f00,['D Miller' 'DA Miller' 'David Miller'],Left hand Bat,Right arm Offbreak
c4480b25,['Damini Ramesh'],Right hand Bat,Right arm Medium
a5f4e7d6,['D Amirdalingame'],Right hand Bat,Right arm Legbreak
c1805d15,['D Silva' 'Damitha Silva'],Left hand Bat,Left arm Orthodox
37fec668,['Damodaran Rohit' 'Rohit  D'],Right hand Bat,Right arm Offbreak
968fa5d8,['DA Morrison'],Left hand Bat,Right arm Medium
cf9ae594,['Danial Ahmed'],Left hand Bat,Left arm Orthodox
ebb04e02,['Danijel Petrovic'],Right hand Bat,Right arm Medium
a4799701,['D Aziz' 'Danish Aziz'],Left hand Bat,Left arm Orthodox
d24ad3e5,['Danish Jasnaik'],Left hand Bat,Right arm Legbreak
0be1b885,['D Kaneria' 'Danish Kaneria'],Right hand Bat,Right arm Legbreak
d4c61ab7,['DAN McRae' 'Don McRae' 'Donald McRae'],Left hand Bat,Left arm Medium
324e00a9,['Danyal Raja'],Right hand Bat,Right arm Medium
6c79c098,['D Payne' 'DA Payne' 'Payne'],Right hand Bat,Left arm Fast
56f53516,['DAP Darrell'],Right hand Bat,Right arm Medium
f6bb92c1,['DA Randika'],Left hand Bat,Right arm Medium
ab859427,['DA Rankin'],Right hand Bat,Right arm Offbreak
5018d7a1,['DA Reeve' 'Dermot Reeve'],Right hand Bat,Right arm Medium
24754de1,['DA Renneberg' 'David Renneberg'],Right hand Bat,Right arm Fast
e0bf5e2c,['DAR Moloney' 'Denis Moloney' 'Sonny Moloney'],Right hand Bat,Right arm Legbreak
ce2b42ae,['Darshan Misal'],Left hand Bat,Left arm Orthodox
3b2114a5,['Darwish Rasooli'],Right hand Bat,Right arm Offbreak
16b5917d,['Daryl Ferrario' 'Daryl S Ferrario'],Right hand Bat,Right arm Offbreak
a082d97a,['Dasari Swaroop Kumar' 'Swaroop'],Right hand Bat,Right arm Legbreak
770494eb,['A Gunaratne' 'Asela Gunaratne' 'DAS Gunaratne'],Right hand Bat,Right arm Medium
57f3c27d,['DA Sharpe' 'Duncan Sharpe'],Right hand Bat,Right arm Offbreak
c3b0cffc,['DA Stirling' 'Derek Stirling'],Right hand Bat,Right arm Fast
a289e6e6,['Dattatraya Chaudhari'],Right hand Bat,Right arm Legbreak
aa782370,['DR Gilbert' 'Dave Gilbert' 'David Gilbert'],Right hand Bat,Right arm Fast
92cef862,['David Johnston'],Right hand Bat,Right arm Fast
dcce6f09,['D Warner' 'DA Warner' 'David Warner'],Left hand Bat,Right arm Legbreak
80f81038,['Dawlat Ahmadzai'],Right hand Bat,Right arm Fast
1fba2ae3,['D Zadran' 'Dawlat Zadran'],Right hand Bat,Right arm Fast
951686f5,['Dawood Ahmadzai'],Right hand Bat,Right arm Legbreak
47c449c5,['D Galiem' 'Dayyaan Galiem'],Right hand Bat,Right arm Medium
224fe44d,['DB Bana'],Right hand Bat,Right arm Offbreak
06a0a6a6,['DB Carr' 'Donald Carr'],Right hand Bat,Left arm Orthodox
891cad9a,['Brian Close' 'DB Close'],Left hand Bat,Right arm Medium
36931357,['DB Cowie'],Right hand Bat,Right arm Offbreak
7050a1e7,['D Das' 'DB Das' 'Debabrata Das'],Right hand Bat,Right arm Legbreak
0d5a5f11,['D Bejec'],Right hand Bat,Right arm Medium
e8ffdab1,['D Benoit'],Right hand Bat,Right arm Medium
b619f825,['D Bhaskara'],Right hand Bat,Right arm Medium
7d1a3ff7,['D Bhatta'],Right hand Bat,Right arm Medium
aea11d1d,['D Birrell'],Right hand Bat,Right arm Fast
7a80ddf2,['D Bishoo' 'Devendra Bishoo'],Left hand Bat,Right arm Legbreak
5ee47383,['DB Kotze'],Right hand Bat,Right arm Offbreak
01679383,['DB Loic'],Right hand Bat,Right arm Medium
83904270,['DBL Powell' 'Daren Powell'],Right hand Bat,Right arm Fast
fb7c80c6,['DB Pithey' 'David Pithey'],Right hand Bat,Right arm Offbreak
b720a5d6,['D B Ravi Teja' 'D Ravi Teja' 'DB Ravi Teja'],Right hand Bat,Right arm Legbreak
844e79d1,['D Brevis'],Right hand Bat,Right arm Legbreak
0f0232d7,['D Brookes' 'Dennis Brookes'],Right hand Bat,Right arm Medium
2e81be88,['Brown' 'D Brown' 'Darcie Brown'],Right hand Bat,Right arm Fast
201fef33,['D Sharma' 'DB Sharma'],Left hand Bat,Right arm Offbreak
51862ee2,['D Busingye'],Right hand Bat,Right arm Medium
8609b2d1,['DB Vengsarkar' 'Dillip Vengsarkar'],Right hand Bat,Right arm Medium
fa5fce29,['D Carey'],Left hand Bat,Left arm Orthodox
2f1c0815,['D Cato'],Right hand Bat,Right arm Medium
e79a1fe3,['DC Boon' 'David Boon'],Right hand Bat,Right arm Offbreak
359e430a,['DCC Borden'],Left hand Bat,Right arm Offbreak
31dadf60,['DC Cleverley' 'Don Cleverley' 'Donald Cleverley'],Left hand Bat,Right arm Fast
0f9c9d1d,['DC Delany'],Left hand Bat,Right arm Fast
34b332d3,['DC Drakes'],Left hand Bat,Left arm Medium
dbb15645,['DC Goodman'],Right hand Bat,Right arm Medium
cfd84210,['DC Green'],Right hand Bat,Right arm Medium
d74db32e,['D Chauhan' 'Divyaraj Chauhan'],Right hand Bat,Left arm Orthodox
a20de0f7,['DCH Townsend' 'David Townsend'],Right hand Bat,Right arm Medium
5f031dc9,['DC Kelly'],Left hand Bat,Right arm Medium
e3a949be,['Cleaver' 'D Cleaver'],Right hand Bat,Right arm Legbreak
2d3f7f41,['DC Parkin' 'Dante Parkin' 'Durant Parkin'],Right hand Bat,Right arm Medium
4f4d32d8,['DCS Compton' 'Denis Compton'],Right hand Bat,Left arm Wrist spin
a968d39b,['DC Smith'],Right hand Bat,Right arm Medium
7f6c2dae,['DC Stovell'],Right hand Bat,Right arm Offbreak
08a4f9ad,['D Thomas' 'DC Thomas'],Right hand Bat,Right arm Medium
4cbce738,['D Daesrath'],Right hand Bat,Right arm Offbreak
4c837426,['D Davies'],Right hand Bat,Right arm Medium
676aeb1b,['D Dawa'],Right hand Bat,Right arm Medium
77fcc32f,['DD Beard' 'Don Beard' 'Donald Beard'],Right hand Bat,Right arm Medium
b8c47b95,['DD Blackie' 'Don Blackie' 'Donald Blackie'],Left hand Bat,Right arm Offbreak
40576b13,['DD Cherry'],Left hand Bat,Right arm Medium
b590a4d8,['DD Ebrahim' 'Dion Ebrahim'],Right hand Bat,Right arm Medium
a2d0782a,['D Denton' 'David Denton' 'Lucky Denton'],Right hand Bat,Right arm Medium
90a1a14c,['DDE Richardson'],Right hand Bat,Right arm Medium
2b9c8de3,['D Desandri'],Right hand Bat,Right arm Medium
58dc96cc,['D Devnarain'],Right hand Bat,Right arm Medium
5dd172a7,['D Dhapola' 'Deepak Dhapola'],Right hand Bat,Right arm Medium
343bae57,['DDH Duvane'],Right hand Bat,Right arm Medium
b0dc5d0d,['D Dhingra'],Right hand Bat,Right arm Medium
8d2330ff,['D Djokic'],Right hand Bat,Right arm Legbreak
5df3b9b0,['DDJ Robinson'],Right hand Bat,Right arm Medium
fc0155d9,['DD Kasat'],Right hand Bat,Right arm Medium
7a6ce3c9,['D Dlamini'],Right hand Bat,Right arm Medium
61a9ce31,['DD Masters'],Right hand Bat,Right arm Medium
dfaacaef,['D Dorji'],Right hand Bat,Right arm Offbreak
16ac83ce,['DD Parsana' 'Dhiraj Parsana'],Left hand Bat,Left arm Medium
07b6f54c,"[""D D'Silva"" ""DDP D'Silva""]",Right hand Bat,Right arm Medium
78744be2,['DD Taylor' 'Don Taylor' 'Donald Taylor'],Right hand Bat,Right arm Offbreak
d7a57f75,['D du Preez'],Right hand Bat,Right arm Fast
ea9a0642,['D Duraisingam'],Right hand Bat,Right arm Medium
1191807f,['D Dzimau'],Right hand Bat,Right arm Medium
a77f51d0,['Debabrata Paul'],Right hand Bat,Right arm Medium
347fb4e1,['Debabrata Pradhan'],Right hand Bat,Right arm Medium
e4332bbf,['Debasish Samantray'],Left hand Bat,Right arm Offbreak
e0557f7f,['DE Bernard' 'David Bernard'],Right hand Bat,Right arm Medium
45c2196c,['D Bollinger' 'DE Bollinger' 'Doug Bollinger'],Left hand Bat,Left arm Fast
0d37dea9,['D Budge' 'DE Budge'],Right hand Bat,Right arm Medium
7bf39e5c,['DE Burgess'],Right hand Bat,Right arm Medium
43433cec,['Dechen Zangmo'],Right hand Bat,Right arm Offbreak
4e747906,['Deendyal' 'Deendyal Upadhyay'],Right hand Bat,Right arm Medium
09cb47d4,['Deepak Behera'],Right hand Bat,Right arm Medium
5bfcdda5,['Deepak Gohain'],Right hand Bat,Left arm Orthodox
5a004050,['Deepak Punia'],Right hand Bat,Right arm Medium
5081cb4b,['Deepesh Nainwal' 'Deepesh S Nailwal'],Right hand Bat,Right arm Offbreak
d3c1f849,['Deepraj Gaonkar'],Right hand Bat,Right arm Medium
a3831c14,['DE Hoare' 'Des Hoare'],Right hand Bat,Right arm Fast
c63ec5e1,['DEJ Ironside' 'David Ironside'],Right hand Bat,Right arm Fast
c0babb93,['DE Johnson'],Left hand Bat,Left arm Fast
28b99edd,['Delawar Khan'],Right hand Bat,Left arm Medium
33085ffb,['D Elgar' 'Dean Elgar'],Left hand Bat,Left arm Orthodox
eba32b12,['Delwar Hossain'],Right hand Bat,Right arm Medium
29c7ca03,['DE Malcolm' 'Devon Malcolm'],Right hand Bat,Right arm Fast
c3394c16,['DEM Carter'],Right hand Bat,Right arm Offbreak
871cf744,['Deng Jinqi'],Right hand Bat,Right arm Offbreak
9cd9e3f4,['Denish Das'],Right hand Bat,Right arm Legbreak
a19f69c3,['D Smith' 'Denis Smith'],Left hand Bat,Right arm Medium
00611406,['Denis Streak'],Right hand Bat,Right arm Fast
110b180a,['DE Roache'],Left hand Bat,Right arm Offbreak
c57e1893,['DES Maxwell'],Right hand Bat,Right arm Fast
43ff6228,['D Evans'],Right hand Bat,Right arm Medium
92ac032e,['Devender Lohchab'],Right hand Bat,Right arm Offbreak
6adbc2dc,['Devika Palshikar'],Right hand Bat,Right arm Medium
e41832f1,['Dev Lakra'],Right hand Bat,Right arm Medium
a3bdcc89,['DEV Padgett' 'Doug Padgett' 'Dougl Padgett'],Right hand Bat,Right arm Medium
2bc175ee,['D Pretorius' 'Dewald Pretorius'],Right hand Bat,Right arm Fast
8c911414,['D Faletar'],Right hand Bat,Right arm Medium
46fca863,['D Fallins'],Right hand Bat,Right arm Legbreak
ba8d2a06,['DF Arnolda' 'Duncan Arnolda'],Right hand Bat,Right arm Medium
f0af99a7,['D Ferreira'],Right hand Bat,Right arm Offbreak
63772ee4,['D Finau'],Right hand Bat,Right arm Medium
de896b79,['DF Jacobs'],Left hand Bat,Right arm Legbreak
5596d5bf,['D Foerster'],Right hand Bat,Right arm Medium
17bcec2a,['D Forrester'],Right hand Bat,Right arm Offbreak
ed6894af,['D Foxcroft'],Right hand Bat,Right arm Offbreak
ad733e72,['DF Watts'],Right hand Bat,Right arm Medium
df92d6fb,['D Gamage'],Right hand Bat,Right arm Medium
f4056eaf,['D Ganesh' 'Dodda Ganesh' 'Doddanarasiah Ganesh'],Right hand Bat,Right arm Medium
84624717,['D Ganesh' 'Dhanush Ganesh'],Right hand Bat,Right arm Medium
d5f3b5e1,['D Ganga' 'Darren Ganga'],Right hand Bat,Right arm Offbreak
9ee105bc,['D Gangwani'],Right hand Bat,Right arm Medium
d8976cb7,['DG Blampied'],Right hand Bat,Right arm Legbreak
73d630e7,['DG Bradman' 'Donald Bradman'],Right hand Bat,Right arm Legbreak
a19f8f6a,['DG Brandy'],Right hand Bat,Right arm Medium
22bd731a,['D Brownlie' 'DG Brownlie' 'Dean Brownlie'],Right hand Bat,Right arm Medium
cce5658b,['DG Cork' 'Dominic Cork'],Right hand Bat,Right arm Fast
1f1f93b5,['DG Crowley'],Right hand Bat,Left arm Orthodox
3a1c34e6,['D Gim'],Right hand Bat,Right arm Medium
af08e794,['D Gittens'],Right hand Bat,Right arm Medium
ba1fdf71,['DGK Small'],Right hand Bat,Right arm Medium
62788a13,['D G Kumar' 'DG Kumar' 'Dheeraj Kumar'],Right hand Bat,Right arm Offbreak
cd8d2859,['D G Nalkande' 'DG Nalkande'],Right hand Bat,Right arm Fast
c2c12f2a,['D Golechha'],Right hand Bat,Right arm Medium
fcbf5a30,['D Gough' 'Darren Gough'],Right hand Bat,Right arm Fast
8b4c4069,['D Govindjee'],Left hand Bat,Left arm Orthodox
f1314103,['DG Phadkar' 'Dattaray Phadkar' 'Dattu Phadkar'],Right hand Bat,Right arm Fast
b3ccffff,['D Gregory'],Right hand Bat,Right arm Legbreak
7f0f2397,['DG Sewell' 'David Sewell'],Right hand Bat,Left arm Fast
224a9f5e,['DG Weakley'],Right hand Bat,Left arm Orthodox
2e4eaa52,['DG Wright'],Right hand Bat,Right arm Fast
6a11facf,['Dhananjay Rao'],Right hand Bat,Left arm Medium
2b654eb0,['D Hannema'],Right hand Bat,Right arm Medium
643f2e6a,['Dharmang Patel'],Right hand Bat,Right arm Offbreak
d330f9b9,['D A Jadeja' 'Dharmendrasinh Jadeja'],Left hand Bat,Left arm Orthodox
ea8b65ab,['D Hazell'],Right hand Bat,Right arm Offbreak
0659bd1f,['DH Brain' 'David Brain'],Right hand Bat,Left arm Fast
06434563,['D-H Bruwer' 'DH Bruwer'],Left hand Bat,Right arm Offbreak
1d6ff329,['D Hemalatha'],Right hand Bat,Right arm Offbreak
a4fc2798,"['D Hettiarachchi' 'DS Hettiarachchi' 'Dinuk Hettiarachchi'
 'Dinuka Hettiarachchi']",Right hand Bat,Left arm Orthodox
f8c72766,['D Heyliger'],Right hand Bat,Right arm Medium
dd506910,['Dhrumil Matkar'],Left hand Bat,Left arm Orthodox
13abdc50,['Dhrushant H Soni' 'Dhrushant Soni'],Right hand Bat,Right arm Medium
e85f3659,['Dhruv Patel'],Right hand Bat,Right arm Medium
5589ddcf,['DH Wigley'],Right hand Bat,Right arm Fast
5208c0a1,['DI Allan'],Right hand Bat,Right arm Medium
a51e6c6e,['D Baig' 'Diana Baig'],Right hand Bat,Right arm Medium
457cab44,['D Ibrahim'],Right hand Bat,Right arm Medium
