,batter,batter_runs,balls_faced,innings,wickets_fallen,bowling_team,first_ball,strike_rate,last_ball,expected_wickets,expected_runs
298,CK Kapugedera,2,3,1,2,Pakistan,97,66.67,103,2.0321053965687077,29.491777395599115
299,CK Kapugedera,4,7,1,4,South Africa,64,57.14,80,5.7883749019038255,17.729566888669567
300,CK Kapugedera,43,25,2,5,Australia,64,172.0,109,5.742025014243658,23.619729914719745
301,CK Kapugedera,7,12,1,4,Australia,54,58.33,75,6.183695483161213,24.228566948029652
302,CK Kapugedera,50,35,2,2,Bangladesh,15,142.86,98,9.635790893566474,22.950746071882303
303,CK Kapugedera,16,9,1,2,India,69,177.78,81,5.1133215485563674,23.405228649035095
304,CK Kapugedera,3,7,2,4,New Zealand,49,42.86,60,7.322495189417876,20.31964462264516
305,CK Kapugedera,10,15,2,3,Pakistan,53,66.67,87,6.114124151910467,23.46822479147152
306,CK Kapugedera,19,23,2,2,Pakistan,25,82.61,69,10.330236584063503,21.96702932729319
307,CK Kapugedera,31,16,2,5,Pakistan,82,193.75,120,3.5498755657072523,29.2708823384625
308,CK Kapugedera,48,25,1,5,Pakistan,76,192.0,120,4.033307720871639,27.296779125052
309,CK Kapugedera,2,3,2,5,West Indies,94,66.67,100,2.6486714134760168,20.764591530748593
310,CK Kapugedera,6,10,1,2,West Indies,31,60.0,49,8.993158656046022,18.84796504574561
311,CK Kapugedera,13,6,1,5,Zimbabwe,99,216.67,113,0.9453849828788464,24.478197156814392
312,CK Kapugedera,6,4,1,2,West Indies,113,150.0,119,0.6545573555882834,18.916356060000002
313,S Prasanna,8,9,2,5,Australia,106,88.89,120,1.7897227856659905,21.23576360785795
314,S Prasanna,7,9,2,6,Australia,76,77.78,92,4.540106951871659,22.914451378091872
315,S Prasanna,12,8,2,6,Australia,73,150.0,89,4.138146167557933,22.318580895972435
316,S Prasanna,4,4,1,3,Bangladesh,50,100.0,59,8.623040752351097,20.845243013723532
317,S Prasanna,1,3,1,6,England,87,33.33,95,2.419970496035405,24.154881266430447
318,S Prasanna,3,4,2,5,India,101,75.0,108,0.6598746081504703,34.019811828978625
319,S Prasanna,1,4,2,1,India,2,25.0,7,14.526461368246357,21.27326416022443
320,S Prasanna,9,7,1,5,India,32,128.57,47,8.683769746142971,19.674596977411277
321,S Prasanna,21,8,1,1,Pakistan,73,262.5,83,5.636640236031718,22.50470576232927
322,S Prasanna,16,8,2,6,Pakistan,95,200.0,117,3.0784313725490198,20.808955031847134
323,S Prasanna,12,3,2,3,South Africa,39,400.0,44,2.3836898395721926,20.811407246214245
324,S Prasanna,2,5,2,5,South Africa,96,40.0,103,4.077317290552585,14.03463991693535
325,S Prasanna,37,16,2,3,South Africa,93,231.25,119,3.362745098039216,18.553154693877552
326,S Prasanna,7,11,1,7,Australia,86,63.64,108,4.351135595303952,17.645853207347933
327,S Prasanna,22,12,2,3,Bangladesh,94,183.33,113,2.3155080213903743,22.144004480369514
328,S Prasanna,11,11,2,6,Bangladesh,78,100.0,95,4.23596256684492,20.91803895849771
329,S Prasanna,11,8,1,6,India,85,137.5,100,5.296699243960907,16.408809712783736
330,S Prasanna,23,23,1,6,Pakistan,71,100.0,111,4.245113405863913,20.282982282890806
331,S Prasanna,1,3,1,2,Pakistan,99,33.33,104,2.088235294117647,22.979551267605633
332,S Prasanna,6,5,1,5,West Indies,103,120.0,120,1.0898026922367694,20.122614998307956
333,BR Dunk,2,6,1,2,South Africa,36,33.33,45,32.77639751552795,5.556098101193861
334,BR Dunk,23,19,2,0,South Africa,1,121.05,28,31.860248447204967,6.932192018715275
335,BR Dunk,14,8,2,0,South Africa,1,175.0,40,36.493788819875775,9.331644123904349
336,BR Dunk,32,14,1,1,Sri Lanka,17,228.57,40,21.726708074534162,12.136031795311606
337,BR Dunk,28,21,1,1,Sri Lanka,52,133.33,84,15.183229813664596,10.140472211086113
338,TD Paine,21,12,1,1,England,25,175.0,41,26.46,7.554043839758125
339,TD Paine,17,16,1,5,India,82,106.25,103,3.04,11.026315789473685
340,TD Paine,1,4,2,6,Pakistan,102,25.0,108,4.99,7.609218436873747
341,TD Paine,0,2,2,1,Pakistan,12,0.0,16,20.45,9.45965770171149
342,TD Paine,0,0,1,5,Sri Lanka,114,0.0,118,0.0,0.0
343,TD Paine,7,4,1,6,Sri Lanka,103,175.0,111,4.48,9.69642857142857
344,TD Paine,1,2,1,6,Sri Lanka,117,50.0,120,0.48,9.250000000000002
345,PJ Cummins,0,2,1,6,Afghanistan,108,0.0,110,2.9166666666666665,11.725717714285715
346,PJ Cummins,13,5,1,6,England,111,260.0,120,1.7333333333333334,10.43076923076923
347,PJ Cummins,12,3,1,6,England,107,400.0,110,1.0857142857142859,17.989484210526314
348,PJ Cummins,0,1,1,7,India,118,0.0,120,0.1333333333333333,8.700000000000001
349,PJ Cummins,28,21,1,6,New Zealand,70,133.33,113,6.961904761904762,13.674010670314637
350,PJ Cummins,1,4,1,8,Pakistan,104,25.0,115,0.7738095238095237,13.587697846153846
351,PJ Cummins,7,3,2,7,Pakistan,116,233.33,120,1.0666666666666669,8.699999999999998
352,PJ Cummins,1,1,1,7,Pakistan,120,100.0,120,0.1333333333333333,8.700000000000001
353,PJ Cummins,0,1,2,7,Pakistan,114,0.0,114,1.3476190476190475,13.467144169611311
354,PJ Cummins,0,0,1,6,South Africa,120,0.0,120,0.0,0.0
355,PJ Cummins,3,7,2,6,South Africa,96,42.86,106,4.811904761904763,13.67798683819891
356,PJ Cummins,0,0,1,6,Sri Lanka,119,0.0,120,0.0,0.0
357,PJ Cummins,3,3,1,7,Sri Lanka,112,100.0,117,2.4,8.7
358,PJ Cummins,2,3,1,7,Sri Lanka,106,66.67,113,1.3976190476190475,20.426589097103918
359,PJ Cummins,6,4,1,6,Sri Lanka,113,150.0,120,2.2666666666666666,8.7
360,PJ Cummins,13,15,2,6,West Indies,45,86.67,81,13.264285714285712,8.777599676898225
361,PJ Cummins,1,2,1,6,West Indies,116,50.0,120,1.0142857142857142,16.157754929577465
362,PJ Cummins,0,0,2,8,England,119,0.0,119,0.0,0.0
363,PJ Cummins,0,0,2,6,England,115,0.0,120,0.0,0.0
364,PJ Cummins,18,11,2,6,England,105,163.64,120,2.2523809523809524,21.013967441860466
365,PJ Cummins,7,3,2,7,India,114,233.33,120,1.7333333333333334,8.7
366,PJ Cummins,4,1,2,6,India,116,400.0,116,0.6666666666666666,10.200000000000001
367,PJ Cummins,21,18,2,6,New Zealand,75,116.67,103,6.545238095238095,15.109789523463078
368,PJ Cummins,4,7,2,6,West Indies,104,57.14,112,3.992857142857143,12.17317030411449
369,AJ Tye,3,3,1,7,Bangladesh,111,100.0,120,0.8974358974358975,7.999991999999999
370,AJ Tye,4,4,2,7,India,116,100.0,120,1.0312177744445483,10.333656250000002
371,AJ Tye,0,2,1,7,India,107,0.0,112,0.5624824224242992,10.33365625
372,AJ Tye,12,13,1,7,India,97,92.31,114,2.116147812688546,9.34397393293538
373,AJ Tye,0,2,1,7,Pakistan,116,0.0,118,0.5128205128205129,7.999992
374,AJ Tye,0,2,1,8,Sri Lanka,118,0.0,119,0.5624824224242992,10.33365625
375,AJ Tye,0,3,2,7,Bangladesh,106,0.0,110,3.8958157557576323,8.336929166118553
376,AJ Tye,4,7,2,7,Bangladesh,106,57.14,114,2.5600522099069023,9.281845857692142
377,AJ Tye,20,11,2,6,England,93,181.82,112,5.322802412424612,10.980661214019431
378,AJ Tye,12,8,2,7,Pakistan,108,150.0,120,2.6786302351128453,9.551796162310593
379,AJ Tye,6,3,2,8,Pakistan,88,200.0,90,3.75950991916118,13.996122135977826
380,AJ Tye,2,1,2,7,Pakistan,118,200.0,120,0.22195219860917798,8.985673548167005
381,AJ Tye,5,9,2,8,Pakistan,92,55.56,108,3.77876412515955,15.44307029154302
382,AJ Tye,0,0,1,9,South Africa,118,0.0,120,0.0,0.0
383,AJ Tye,15,8,2,5,West Indies,80,187.5,98,6.176153149060246,15.387439026582493
384,JA Richardson,4,7,1,6,New Zealand,100,57.14,120,4.0,10.260415
385,JA Richardson,4,6,1,6,New Zealand,105,66.67,120,1.5,12.361106666666666
386,JA Richardson,6,2,1,8,Pakistan,119,300.0,120,0.0,0.0
387,JA Richardson,0,1,1,10,Sri Lanka,120,0.0,120,0.3333333333333333,7.5
388,JA Richardson,7,3,2,7,India,115,233.33,120,1.8333333333333333,7.5
389,JA Richardson,11,11,2,7,New Zealand,81,100.0,105,5.666666666666667,12.144598235294117
390,JA Richardson,4,1,2,7,New Zealand,116,400.0,120,0.1666666666666666,14.166660000000006
391,JA Richardson,9,20,2,7,Sri Lanka,72,45.0,107,9.0,9.138884444444445
392,BKG Mendis,36,19,2,0,Afghanistan,1,189.47,39,11.622848214655033,27.802375461855835
393,BKG Mendis,25,27,2,0,Afghanistan,1,92.59,47,11.641690559951924,27.503760587957277
394,BKG Mendis,16,13,2,0,Afghanistan,1,123.08,35,10.93893290247842,26.432657790092925
395,BKG Mendis,5,7,2,2,Australia,15,71.43,21,12.008780696025337,23.47609196438316
396,BKG Mendis,14,10,2,1,Australia,23,140.0,45,9.983499616063204,24.56718179318326
397,BKG Mendis,0,3,2,0,Australia,1,0.0,5,11.616731898672473,23.78974073005692
398,BKG Mendis,1,4,1,0,Australia,1,25.0,10,9.046895195906334,24.130849896302944
399,BKG Mendis,13,18,1,0,Australia,1,72.22,28,10.838331757433044,24.835386665055488
400,BKG Mendis,69,58,2,0,Australia,1,118.97,119,12.140038378486226,26.583967030279034
401,BKG Mendis,6,8,2,3,Australia,66,75.0,83,5.283110278129314,28.640284233017557
402,BKG Mendis,53,27,2,0,Bangladesh,1,196.3,47,11.203065940243826,28.77536307645653
403,BKG Mendis,60,35,2,0,Bangladesh,1,171.43,87,11.690510099057192,27.152763849509
404,BKG Mendis,21,16,1,1,England,19,131.25,53,9.723234250406023,25.317637491837704
405,BKG Mendis,1,3,2,0,England,1,33.33,6,10.586827665710889,26.95589925623271
406,BKG Mendis,6,4,2,2,England,25,150.0,28,9.140741037745332,23.617110375249045
407,BKG Mendis,11,6,2,0,India,1,183.33,9,11.422062168884597,28.57872643078748
408,BKG Mendis,57,37,2,0,India,1,154.05,85,11.791464724179939,25.99240443568518
409,BKG Mendis,28,25,2,0,India,1,112.0,50,12.474116866237447,25.53858789492729
410,BKG Mendis,23,15,2,0,India,1,153.33,29,11.764029747330625,25.264840057671677
411,BKG Mendis,68,43,2,0,Ireland,1,158.14,90,10.7075776645389,26.405187882629793
412,BKG Mendis,17,19,2,2,New Zealand,22,89.47,59,8.721386867330533,23.870893834540166
413,BKG Mendis,4,3,2,0,New Zealand,1,133.33,9,11.94830392889235,25.9683275422643
414,BKG Mendis,0,1,2,0,Pakistan,1,0.0,2,10.5888422729751,27.918843474938136
415,BKG Mendis,1,2,2,4,South Africa,45,50.0,47,1.924233181323134,22.64284829037221
416,BKG Mendis,4,2,2,1,South Africa,14,200.0,15,9.274615782911308,25.67854621415291
417,BKG Mendis,2,3,2,4,South Africa,96,66.67,105,2.855627264753714,22.62487853279836
418,BKG Mendis,1,3,2,0,South Africa,1,33.33,6,7.2162725949828275,29.272056621982788
419,BKG Mendis,0,6,1,1,South Africa,3,0.0,12,12.852759401516396,26.18154432738377
420,BKG Mendis,4,3,2,1,South Africa,4,133.33,6,11.35783828640335,25.400208448588124
421,BKG Mendis,2,4,1,0,Afghanistan,1,50.0,5,8.387929240867132,30.210134435254705
422,BKG Mendis,10,8,1,0,Afghanistan,1,125.0,25,11.092410435273097,24.441674925574915
423,BKG Mendis,23,14,1,0,Afghanistan,1,164.29,26,10.860277085964864,26.62288334923386
424,BKG Mendis,22,13,2,3,Australia,27,169.23,47,9.219816344642965,27.249385520133046
425,BKG Mendis,5,7,1,3,Australia,44,71.43,53,7.008006199206313,27.736577918840048
426,BKG Mendis,4,11,1,2,Australia,18,36.36,39,9.514042671983216,25.822261731435866
427,BKG Mendis,27,21,1,1,Australia,28,128.57,63,9.157644620780435,24.98842218453528
428,BKG Mendis,1,5,1,2,Australia,73,20.0,79,2.94010905872,24.79563803382804
429,BKG Mendis,36,36,1,2,Australia,17,100.0,85,9.102403271844365,29.204920070096556
430,BKG Mendis,5,6,1,0,Australia,1,83.33,11,11.23918673459307,26.788401786519568
431,BKG Mendis,70,42,1,0,Bangladesh,1,166.67,99,11.62197073886906,27.99266383557063
432,BKG Mendis,57,30,1,0,Bangladesh,1,190.0,80,12.12107010361883,27.919558018145928
433,BKG Mendis,11,14,1,0,Bangladesh,1,78.57,24,10.496958155979232,31.866300220456154
434,BKG Mendis,59,36,1,0,Bangladesh,1,163.89,88,12.54727000918359,26.48636952554301
435,BKG Mendis,36,22,1,0,Bangladesh,1,163.64,52,11.491484102339813,26.317820858179775
436,BKG Mendis,86,55,1,0,Bangladesh,1,156.36,101,12.413193757340771,25.88407031107453
437,BKG Mendis,9,12,1,2,England,28,75.0,47,8.76440004690558,25.881585594679525
438,BKG Mendis,39,39,1,2,England,22,100.0,80,9.51161528634069,24.277004803969216
439,BKG Mendis,18,14,1,0,England,1,128.57,24,11.592849312687587,27.749090091935464
440,BKG Mendis,55,37,1,0,India,1,148.65,85,11.360100755127679,26.874606711757874
441,BKG Mendis,52,27,1,0,India,1,192.59,50,12.773506440379643,25.283680053509347
442,BKG Mendis,79,53,1,0,New Zealand,1,149.06,97,12.621218045178766,25.386589380919116
443,BKG Mendis,26,24,1,0,New Zealand,1,108.33,30,10.629574156402308,26.869417889894834
444,BKG Mendis,25,9,1,1,New Zealand,1,277.78,20,13.27672546073738,24.138918963697577
445,BKG Mendis,10,5,1,0,New Zealand,1,200.0,11,10.115100877650866,26.068055394543666
446,BKG Mendis,73,48,1,0,New Zealand,1,152.08,83,13.014226443613316,24.79288349545695
447,BKG Mendis,0,1,1,0,Pakistan,0,0.0,3,12.21886166139289,26.305951315873944
448,BKG Mendis,0,2,2,2,West Indies,11,0.0,12,11.274319474263656,22.61880910702641
449,BKG Mendis,11,13,1,3,West Indies,40,84.62,68,7.550513053272473,23.63753810380432
450,BKG Mendis,4,5,1,0,Zimbabwe,1,80.0,22,11.113513141912655,28.877618256432555
451,BKG Mendis,17,15,2,0,Zimbabwe,1,113.33,32,11.112004430735759,27.909958273789584
452,BKG Mendis,33,27,2,0,Zimbabwe,1,122.22,46,6.627789425732169,29.561747879211758
453,KMDN Kulasekara,12,8,2,7,Australia,93,150.0,115,6.129882402351953,9.315023723471677
454,KMDN Kulasekara,8,7,2,7,Australia,90,114.29,108,6.51862400251995,8.590770073308676
455,KMDN Kulasekara,31,21,1,6,Bangladesh,88,147.62,118,6.791455749832372,9.99735586905294
456,KMDN Kulasekara,2,3,2,5,Bangladesh,61,66.67,67,13.322936699160755,8.264539754732601
457,KMDN Kulasekara,0,1,2,7,Bangladesh,116,0.0,117,1.119977600447991,7.50015
458,KMDN Kulasekara,9,5,1,6,England,104,180.0,120,3.2211912011759765,10.337790562647445
459,KMDN Kulasekara,10,10,1,7,India,99,100.0,120,2.9144918746361914,14.463646430739148
460,KMDN Kulasekara,13,9,1,7,India,105,144.44,120,0.6959182526875778,33.853530797641824
461,KMDN Kulasekara,1,2,1,6,Ireland,109,50.0,112,3.639927201455971,7.50015
462,KMDN Kulasekara,6,7,2,6,New Zealand,90,85.71,101,5.559441475644172,10.611742251169973
463,KMDN Kulasekara,0,1,1,6,New Zealand,91,0.0,94,2.893694001119978,8.55308128310068
464,KMDN Kulasekara,14,10,2,7,New Zealand,103,140.0,117,3.687430001399972,11.593440413450427
465,KMDN Kulasekara,1,3,1,8,Pakistan,115,33.33,119,1.25997480050399,7.50015
466,KMDN Kulasekara,0,1,1,7,Pakistan,119,0.0,119,0.5599888002239956,7.50015
467,KMDN Kulasekara,7,4,1,6,South Africa,112,175.0,120,2.51994960100798,7.50015
468,KMDN Kulasekara,0,1,2,7,South Africa,113,0.0,118,0.4362444001119978,29.927902791756505
469,KMDN Kulasekara,4,6,1,7,Australia,106,66.67,119,3.8851875594067065,8.227685153218557
470,KMDN Kulasekara,2,5,2,7,Bangladesh,96,40.0,108,4.667410401791964,8.805739470482482
471,KMDN Kulasekara,1,3,1,6,England,114,33.33,120,2.099958000839983,7.50015
472,KMDN Kulasekara,12,11,2,6,New Zealand,91,109.09,116,7.595643876596153,7.687232438570588
473,KMDN Kulasekara,2,4,2,6,New Zealand,106,50.0,119,3.6757222750281837,7.886743837244267
474,KMDN Kulasekara,1,3,2,7,Pakistan,95,33.33,101,3.4790257484323996,10.068611885319779
475,KMDN Kulasekara,6,6,1,7,Pakistan,99,100.0,120,3.4662569906496605,8.18340938843186
476,KMDN Kulasekara,0,4,2,1,Pakistan,21,0.0,24,13.695319119933393,16.262955105282952
477,KMDN Kulasekara,10,9,2,6,South Africa,92,111.11,110,4.085456317189446,12.18378465841563
478,KMDN Kulasekara,26,12,2,6,West Indies,80,216.67,99,6.129386885946492,10.282222540806046
479,KMDN Kulasekara,4,6,2,7,West Indies,105,66.67,113,4.130447917357443,7.729505525498953
480,KMDN Kulasekara,7,8,1,6,West Indies,98,87.5,113,5.319893602127958,7.50015
481,SL Malinga,12,10,1,8,Australia,99,120.0,117,1.851351351351351,8.754286423357664
482,SL Malinga,1,8,2,7,Australia,78,12.5,92,9.468161343161343,4.189421637670974
483,SL Malinga,1,1,2,8,Australia,116,100.0,120,0.3603603603603604,11.500043999999999
484,SL Malinga,1,3,2,8,Australia,100,33.33,104,2.675675675675676,10.233482424242425
485,SL Malinga,13,19,2,7,Australia,87,68.42,120,7.592956592956593,7.886234995146156
486,SL Malinga,9,5,1,8,Australia,95,180.0,105,2.262080262080262,6.918569717595946
487,SL Malinga,8,4,1,6,Australia,115,200.0,120,0.4504504504504504,11.500044
488,SL Malinga,13,12,1,7,England,96,108.33,118,5.653153153153154,7.475718215139442
489,SL Malinga,5,7,2,8,England,97,71.43,120,5.787981162981162,5.17061116083273
490,SL Malinga,0,1,1,9,India,114,0.0,114,0.6306306306306306,11.500044
491,SL Malinga,0,1,2,8,India,91,0.0,95,2.705978705978706,10.223406392251817
492,SL Malinga,1,2,1,8,Ireland,117,50.0,120,0.7207207207207208,11.500043999999999
493,SL Malinga,27,19,1,7,New Zealand,71,142.11,110,9.42414004914005,6.490120019553529
494,SL Malinga,0,2,2,8,New Zealand,107,0.0,109,3.058558558558559,7.622015257731958
495,SL Malinga,0,1,1,10,New Zealand,116,0.0,116,0.0900900900900901,11.500043999999999
496,SL Malinga,6,5,2,7,New Zealand,86,120.0,95,6.945945945945946,8.332703774319066
497,SL Malinga,1,2,2,8,Pakistan,114,50.0,118,2.1171171171171173,4.414895106382978
498,SL Malinga,2,1,1,7,Pakistan,120,200.0,120,0.1801801801801802,11.500043999999999
499,SL Malinga,1,2,1,6,Pakistan,111,50.0,114,1.351351351351351,11.500044000000003
500,SL Malinga,8,4,2,8,South Africa,107,200.0,114,2.585585585585586,11.736389686411151
501,SL Malinga,0,4,2,7,South Africa,87,0.0,90,5.076371826371827,6.398896911224942
502,SL Malinga,0,3,2,8,Bangladesh,99,0.0,102,2.9324324324324325,9.766547281105991
503,SL Malinga,0,2,2,8,India,105,0.0,108,1.4414414414414416,11.500043999999999
504,SL Malinga,4,3,2,9,New Zealand,116,133.33,120,0.7207207207207208,11.500043999999999
505,SL Malinga,0,0,2,8,New Zealand,120,0.0,120,0.0,0.0
506,SL Malinga,0,0,1,9,New Zealand,120,0.0,120,0.0,0.0
507,SL Malinga,6,11,1,8,New Zealand,105,54.55,120,1.7117117117117118,11.500044
508,SL Malinga,0,1,2,9,Pakistan,106,0.0,109,1.4211711711711712,9.82887936608558
509,SL Malinga,0,2,2,8,South Africa,113,0.0,114,1.8040540540540542,5.672091685393259
510,SL Malinga,5,13,2,7,West Indies,88,38.46,112,6.296068796068797,5.670262056585366
511,SL Malinga,2,4,2,8,West Indies,111,50.0,120,1.6216216216216215,11.500044
512,SL Malinga,8,6,2,8,West Indies,107,133.33,115,3.1449631449631448,3.8944558125000004
513,SL Malinga,2,3,1,7,Zimbabwe,115,66.67,120,0.5405405405405406,11.500044
514,MD Shanaka,10,9,2,3,Afghanistan,70,111.11,85,6.0682920385830155,19.196576113894686
515,MD Shanaka,0,0,2,4,Afghanistan,109,0.0,111,0.0,0.0
516,MD Shanaka,13,8,2,6,Afghanistan,96,162.5,113,2.995094121328356,23.798033421529915
517,MD Shanaka,0,2,2,5,Australia,71,0.0,72,4.716424562616535,25.798023139057392
518,MD Shanaka,17,17,2,4,Australia,57,100.0,86,6.2876848984770835,25.52674197125799
519,MD Shanaka,1,3,1,4,Australia,61,33.33,68,3.512384134286039,24.448413589436512
520,MD Shanaka,7,13,2,4,Australia,65,53.85,91,5.45935204283154,23.940269646397848
521,MD Shanaka,34,19,2,4,Australia,66,178.95,96,6.5622870391645876,22.110383031716836
522,MD Shanaka,35,31,2,4,Australia,55,112.9,118,6.692350050208027,25.008784469485047
523,MD Shanaka,54,25,2,4,Australia,75,216.0,119,4.335617833713556,25.93586988355145
524,MD Shanaka,14,14,2,5,Bangladesh,91,100.0,115,2.8463290073250116,27.432383887827964
525,MD Shanaka,42,24,2,2,Bangladesh,48,175.0,100,7.486263305106073,21.580135965804228
526,MD Shanaka,1,1,2,5,Bangladesh,111,100.0,113,0.6410330658788427,27.390240745113964
527,MD Shanaka,45,33,2,4,Bangladesh,54,136.36,107,7.136723877552397,22.39906471690818
528,MD Shanaka,15,9,2,6,England,101,166.67,111,2.1815244419366,26.082944067079886
529,MD Shanaka,1,1,1,5,England,64,100.0,64,5.011458599055145,24.002213651466388
530,MD Shanaka,10,13,2,5,England,64,76.92,89,6.91408708779139,20.01822485637977
531,MD Shanaka,7,14,2,4,England,50,50.0,68,6.904433308377042,24.462633275793323
532,MD Shanaka,26,25,2,4,England,52,104.0,104,8.401190218950463,19.23860022064726
533,MD Shanaka,3,8,2,4,India,90,37.5,100,2.606388911661161,20.567195386752385
534,MD Shanaka,27,18,2,5,India,70,150.0,98,6.592200637139197,19.40339759675599
535,MD Shanaka,19,23,1,4,India,27,82.61,63,7.444173759010585,20.69891635905068
536,MD Shanaka,1,3,1,5,India,98,33.33,102,2.0403639189258387,21.29106459737341
537,MD Shanaka,1,6,2,4,India,55,16.67,62,6.542096825238969,21.84684571598026
538,MD Shanaka,15,18,2,4,India,76,83.33,111,5.363646990134004,18.317730488364102
539,MD Shanaka,7,8,1,4,India,81,87.5,102,3.4516166452863897,23.18376234199682
540,MD Shanaka,9,9,2,5,India,69,100.0,81,4.526878991482144,21.077594558974493
541,MD Shanaka,16,14,2,4,India,79,114.29,106,3.730675487343179,25.06123631422663
542,MD Shanaka,3,6,2,2,India,43,50.0,55,9.83980426949816,17.758945728390202
543,MD Shanaka,3,6,2,4,India,57,50.0,65,6.893188079448039,22.383037895051107
544,MD Shanaka,33,18,2,4,India,85,183.33,119,4.362867606411223,21.83855404183894
545,MD Shanaka,45,27,2,4,India,51,166.67,100,7.047214733212415,24.034613164510578
546,MD Shanaka,23,17,2,4,India,58,135.29,97,5.723919215600122,22.139342857010202
547,MD Shanaka,7,5,2,5,New Zealand,76,140.0,85,3.504418447520549,24.358980321084918
548,MD Shanaka,35,32,2,5,New Zealand,38,109.38,102,8.812219616331426,22.830598732145052
549,MD Shanaka,0,2,1,3,Pakistan,104,0.0,105,1.3561516982838566,29.70032043684347
550,MD Shanaka,54,36,2,3,Pakistan,23,150.0,80,10.469509005782417,22.62349646666157
